ZCTA5CE,year,job_count,job_accessibility
90077,2023,3248,794671.839797441
90089,2015,1479,993657.6986769493
90089,2016,1434,1033114.309911458
90089,2017,1523,1029475.7349364015
90089,2018,1865,1048394.855114528
90089,2019,1368,1075748.81200373
90089,2020,1059,999317.5657202075
90089,2021,680,997221.6199018748
90089,2022,22164,1086877.5527697194
90089,2023,22898,1107150.6300364083
90094,2015,2145,740826.680166482
90094,2016,3550,776958.3280891493
90094,2017,5572,767930.4057963312
90094,2018,7049,784988.8464088724
90094,2019,7781,811939.828990711
90094,2020,7515,754876.7732177856
90094,2021,7382,757600.1593149852
90094,2022,8287,824565.3455680839
90094,2023,8292,831963.1779461539
90095,2015,579,784330.1370339561
90095,2016,564,816851.6386109119
90095,2017,560,815106.0795133777
90095,2018,646,833262.6029277159
90095,2019,1213,880875.796181822
90095,2020,1502,820028.6000799416
90095,2021,1273,832818.5108650455
90095,2022,1637,908112.3732400103
90095,2023,1863,908725.1460977091
90201,2015,19068,758173.0672806061
90201,2016,28172,788473.6726477605
90201,2017,22037,785070.3490780521
90201,2018,21615,793772.2024921115
90201,2019,20010,800968.0228323652
90201,2020,17800,747590.1618063621
90201,2021,18748,745753.2691445648
90201,2022,19182,797701.0384276237
90201,2023,18042,806499.7147635655
90210,2015,24197,800975.5690065358
90210,2016,24900,833128.1205769887
90210,2017,24477,832960.1103920288
90210,2018,25224,853176.99947159
90210,2019,25685,899691.7725346903
90210,2020,23411,833049.4909739529
90210,2021,20903,842273.6996228413
90210,2022,24255,916314.1688040217
90210,2023,26467,928718.2307318593
90211,2015,14966,937750.596537268
90211,2016,12846,976331.0747291861
90211,2017,12914,974756.9313321116
90211,2018,13338,997769.3323580753
90211,2019,13183,1044830.8295265757
90211,2020,12468,967687.8047249524
90211,2021,13174,977958.0940166186
90211,2022,13898,1064087.2876016183
90211,2023,14750,1078213.0901298944
90212,2015,18815,904907.5797447412
90212,2016,17659,942036.6378384745
90212,2017,17521,940116.7059911507
90212,2018,18090,962266.2061491115
90212,2019,18537,1010606.0313064241
90212,2020,15683,936793.5629988088
90212,2021,14386,950006.1662377488
90212,2022,17105,1035856.2699369834
90212,2023,16085,1045389.4569821901
90220,2015,30686,637214.6993620906
90220,2016,32742,660084.2295987243
90220,2017,31154,656710.6589702764
90220,2018,31484,666008.8932686615
90220,2019,29652,670809.7927009829
90220,2020,28531,627472.6961171117
90220,2021,28265,626028.9079526967
90220,2022,28461,668363.973338152
90220,2023,27705,678421.4737655447
90221,2015,14178,625873.277359361
90221,2016,16149,649198.8487271152
90221,2017,16652,646668.6133099365
90221,2018,16541,654590.2724383525
90221,2019,16139,659287.336607956
90221,2020,14822,616895.6823607549
